TimeStamp,Raw Shoulder Yaw,Raw Shoulder Pitch,Raw Shoulder Roll,Raw Hip Yaw,Raw Hip Pitch,Raw Hip Roll,Raw Hand Yaw,Raw Hand Pitch,Raw Hand Roll,Raw Upper Arm Yaw,Raw Upper Arm Pitch,Raw Upper Arm Roll,TimeStamp Shoulders,TimeStamp Hips,TimeStamp Hand,TimeStamp Upper Arm,Shoulder Acceleration X,Shoulder Acceleration Y,Shoulder Acceleration Z,Hip Acceleration X,Hip Acceleration Y,Hip Acceleration Z,Hand Acceleration X,Hand Acceleration Y,Hand Acceleration Z,Upper Arm Acceleration X,Upper Arm Acceleration Y,Upper Arm Acceleration Z,Shoulder Linear Velocity X,Shoulder Linear Velocity Y,Shoulder Linear Velocity Z,Hip Linear Velocity X,Hip Linear Velocity Y,Hip Linear Velocity Z,Hand Linear Velocity X,Hand Linear Velocity Y,Hand Linear Velocity Z,Upper Arm Linear Velocity X,Upper Arm Linear Velocity Y,Upper Arm Linear Velocity Z,Shoulder Rotational Velocity X,Shoulder Rotational Velocity Y,Shoulder Rotational Velocity Z,Hip Rotational Velocity X,Hip Rotational Velocity Y,Hip Rotational Velocity Z,Hand Rotational Velocity X,Hand Rotational Velocity Y,Hand Rotational Velocity Z,Upper Arm Rotational Velocity X,Upper Arm Rotational Velocity Y,Upper Arm Rotational Velocity Z,Shoulder X Vector X,Shoulder X Vector Y,Shoulder X Vector Z,Shoulder Y Vector X,Shoulder Y Vector Y,Shoulder Y Vector Z,Shoulder Z Vector X,Shoulder Z Vector Y,Shoulder Z Vector Z,Hip X Vector X,Hip X Vector Y,Hip X Vector Z,Hip Y Vector X,Hip Y Vector Y,Hip Y Vector Z,Hip Z Vector X,Hip Z Vector Y,Hip Z Vector Z,Hand X Vector X,Hand X Vector Y,Hand X Vector Z,Hand Y Vector X,Hand Y Vector Y,Hand Y Vector Z,Hand Z Vector X,Hand Z Vector Y,Hand Z Vector Z,Upper Arm X Vector X,Upper Arm X Vector Y,Upper Arm X Vector Z,Upper Arm Y Vector X,Upper Arm Y Vector Y,Upper Arm Y Vector Z,Upper Arm Z Vector X,Upper Arm Z Vector Y,Upper Arm Z Vector Z,Shoulder Flexion,Hip Flexion,Hand Flexion,Upper Arm Flexion,Shoulder Tilt,Hip Tilt,Hand Tilt,Upper Arm Tilt,Shoulder Alignment,Hip Alignment,Hand Alignment,Upper Arm Alignment,Shoulder Rotation,Hip Rotation,Hand Rotation,Upper Arm Rotation,Shoulder Lateral Bend,Hip Lateral Bend,Hand Lateral Bend,Upper Arm Lateral Bend,Shoulder Pitch,Hip Pitch,Hand Pitch,Upper Arm Pitch,Shoulder Angle,Hip Angle,Hand Angle,Upper Arm Angle,Shoulder Direction,Hip Direction,Hand Direction,Upper Arm Direction,Torso Rot,Pelvis Rot,Hand Rot,Upper Arm Rot,Torso Filtered Rot,Pelvis Filtered Rot,Hand Filtered Rot,Upper Arm Filtered Rot,Torso Rot Vel,Pelvis Rot Vel,Hand Rot Vel,Upper Arm Rot Vel,Torso Filtered Rot Vel,Pelvis Filtered Rot Vel,Hand Filtered Rot Vel,Upper Arm Filtered Rot Vel,SpineRtnJCS,Spine Angle,Pelvis Angle,Wrist Angle,Spine Direction,Pelvis Direction,Wrist Direction,ThxRtnJCS,PlvRtnJCS,ClbRtSpVS,UBdyBnd,Plvbnd,TrnkAngVelLocAx,UBdySBnd,PlvSbnd,PlvAngVelLocAx,UpArmRtSpVS,AddressFrame,TopFrame,ImpactFrame
3.780029297,-19.03606987,-38.33722687,15.40225315,3.847632647,-0.557669044,0.172155485,-66.43211365,3.295380354,3.419532061,17.43403053,3.236624002,-11.11233807,5.800048828,5.78503418,5.78503418,5.78503418,3.484375,-2.054687262,-8.9296875,9.796875,-0.515624106,-1.46875,9.8515625,0.578125834,-0.3046875,9.71875,-0.234374151,1.84375,0,0,0,0,0,0,0,0,0,0,0,0,0.403499275,0.401201934,0.781767607,-0.142148972,0.447883308,0.248083845,1.485419035,4.897689819,-17.49469566,6.005953789,0.850529373,-2.744716167,0.96509999,-0.208320007,0.158710003,0.056019999,0.756200016,0.651929975,-0.25582999,-0.620289981,0.741479993,0.997739971,-0.003,-0.067129999,0.00365,0.999949992,0.00951,0.067100003,-0.00973,0.997699976,0.915069878,-0.057479996,-0.399169892,0.076439999,0.996569991,0.03173,0.395979881,-0.059549987,0.916329861,0.932910025,0.192430004,-0.304369986,-0.200479999,0.979690015,0.00489,0.299129993,0.056460001,0.95253998,90,-72.34304047,-14.62165451,-54.28766251,12.02391815,0.171887591,3.29517746,-11.09463024,9.338665009,-3.849176645,-23.56769371,-18.06936455,-0.000139108,13.01053143,89.73612976,25.3474369,-0.000111788,40.30313873,-35.06700516,42.8781662,38.33731461,0.557496727,3.413982868,-3.23664093,40.86966324,0.573007703,4.746893406,11.56725311,-4.911331654,-2.185466766,-67.45681763,88.60275269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.64776493,0,0,0,0,0,0,14.84539694,-3.752997022,0.127716199,38.33983671,10.55686837,0.902895321,12.02245616,0.171271164,0.54599168,0.285027203,,,
3.78503418,-19.03937912,-38.33737564,15.41023445,3.847244024,-0.55609566,0.173287407,-66.34403992,3.259850502,3.419914007,17.4390049,3.267795086,-11.11604404,5.805053711,5.790039063,5.790039063,5.790039063,3.4765625,-2.140624762,-8.96875,9.8046875,-0.507811606,-1.53125,10.0234375,0.781250834,-0.265625,9.671875,-0.257811636,2.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0.618770003,0.472904176,0.423500419,-0.141904742,0.304709375,-0.109973595,1.485416174,5.328207016,-18.28255272,5.718809605,0.778733969,-2.243257523,0.965080023,-0.208430007,0.158680007,0.056120001,0.756169975,0.651960015,-0.255879998,-0.620289981,0.741460025,0.997739971,-0.00302,-0.067129999,0.00367,0.999949992,0.00948,0.067089997,-0.00971,0.997699976,0.914489865,-0.056859996,-0.400589883,0.075929999,0.996599972,0.031860001,0.39741987,-0.05955999,0.915699899,0.93283999,0.192479998,-0.304549992,-0.2007,0.979640007,0.00442,0.299199998,0.057,0.952489972,90,-72.34050751,-14.64583397,-54.27419662,12.03036213,0.173033521,3.259595871,-11.09754944,9.33712101,-3.849176645,-23.65569687,-18.08062553,-0.000159599,13.0079422,89.80734253,25.34149551,-0.000139108,40.30701447,-35.04821014,42.91230392,38.33731461,0.556350768,3.41455698,-3.267630577,40.87229538,0.573007703,4.726089954,11.58153343,-4.919830322,-2.204471111,-67.23722076,88.73838043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.64983004,0,0,0,0,0,0,14.84802061,-3.752174061,0.123160306,38.33755754,10.5561781,0.475440593,12.02979814,0.171094649,0.283651758,0.353134053,,,
3.790039063,-19.03945923,-38.33797455,15.41667557,3.845401764,-0.554982424,0.171835572,-66.26828766,3.229567051,3.417537928,17.44338799,3.29434967,-11.12470627,5.810058594,5.795043945,5.795043945,5.795043945,3.4296875,-2.140624762,-8.9453125,9.734375,-0.484374136,-1.484375,10.0234375,1.085938334,-0.3828125,9.671875,-0.296874136,2.1640625,0,0,0,0,0,0,0,0,0,0,0,0,0.977039337,0.759007633,-0.077597313,-0.356541693,0.161425278,-0.46803844,1.341781139,4.827466965,-15.20296097,6.076955795,1.136825919,-1.956524372,0.965070009,-0.208509997,0.158600003,0.056219999,0.756139994,0.651989996,-0.255879998,-0.620299995,0.741460025,0.997739971,-0.003,-0.067089997,0.00364,0.999949992,0.00946,0.067060001,-0.00969,0.997699976,0.913989902,-0.056339998,-0.401819885,0.075470001,0.996640027,0.031939998,0.398659885,-0.059519988,0.915159881,0.93276,0.192629993,-0.304710001,-0.200969994,0.979589999,0.00405,0.299270004,0.057470001,0.952440023,-89.75028229,-72.34008789,-14.66689777,-54.26102829,12.03504848,0.171887591,3.22975421,-11.10630798,9.332591057,-3.846889973,-23.73186302,-18.09095573,-0.000446467,13.00130367,89.93386078,25.33374977,0.000304854,40.31079865,-35.03539658,42.94231033,38.33804321,0.555204749,3.412260771,-3.294603825,40.87491989,0.573007703,4.698153973,11.59579659,-4.928328037,-2.191025019,-67.06121063,88.84552002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65131134,0,0,0,0,0,0,14.84858385,-3.752811602,0.07844022,38.33466207,10.55606244,0.074587864,12.03593358,0.170348858,-0.047467075,0.346658786,,,
3.795043945,-19.03394127,-38.33434296,15.41880703,3.848273039,-0.555946112,0.171833158,-66.19949341,3.191538095,3.421872616,17.44307327,3.322468519,-11.13538551,5.815063477,5.800048828,5.800048828,5.800048828,3.515625,-2.132812262,-8.890625,9.7421875,-0.554686666,-1.5625,9.640625,0.875000834,-0.2109375,9.6640625,-0.414061636,2.1328125,0,0,0,0,0,0,0,0,0,0,0,0,1.04885149,0.973406434,0.209135324,-0.499873579,-0.125073269,-0.825546503,0.840362608,6.116651535,-12.83840084,6.004779816,1.638635874,-0.380762279,0.965080023,-0.208550006,0.158500001,0.056340002,0.756169975,0.651939988,-0.255820006,-0.620249987,0.741519988,0.997739971,-0.003,-0.067139998,0.00364,0.999949992,0.00948,0.067110002,-0.0097,0.997699976,0.913539886,-0.055669997,-0.402929872,0.074940003,0.996670008,0.03218,0.39978987,-0.059589989,0.914669871,0.932699978,0.1928,-0.30478999,-0.201289997,0.979520023,0.00364,0.299250007,0.05796,0.952409983,-89.81533051,-72.34176636,-14.67366695,-54.25377274,12.03739262,0.171887591,3.191305637,-11.11623478,9.326715469,-3.849748373,-23.80056572,-18.09648323,-0.000159599,12.99846268,89.78523254,25.31975555,-5.03E-05,40.30727386,-35.01381302,42.96891403,38.33439255,0.555777788,3.416278839,-3.322725534,40.87229538,0.573007703,4.677134037,11.61572552,-4.939172745,-2.186381102,-66.76081848,88.96401215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65249793,0,0,0,0,0,0,14.84720732,-3.755104715,-0.029394078,38.33102721,10.55656052,-0.297606296,12.04110674,0.169001227,-0.423556726,0.185585354,,,
3.800048828,-19.03094864,-38.33053207,15.42453575,3.852233171,-0.556082964,0.170833379,-66.13819885,3.14181304,3.42539382,17.43988419,3.353414774,-11.14563751,5.820068359,5.805053711,5.805053711,5.805053711,3.546875,-2.156249523,-8.828125,9.6953125,-0.546874166,-1.4609375,9.703125,0.718750834,-0.109375,9.6328125,-0.609374166,2.53125,0,0,0,0,0,0,0,0,0,0,0,0,1.335551977,1.116690278,-0.292293489,-0.714410424,-0.053576797,-0.968739092,0.338196427,8.480921745,-12.48039818,6.505776882,2.355268955,-0.165818065,0.965080023,-0.208639994,0.158399999,0.056480002,0.756190002,0.651910007,-0.255789995,-0.620199978,0.741569996,0.997730017,-0.00298,-0.067209996,0.00363,0.999949992,0.00948,0.06718,-0.00971,0.997690022,0.913149893,-0.054809995,-0.403919876,0.074199997,0.996710002,0.032510001,0.400809884,-0.059659988,0.914209902,0.93265003,0.192969993,-0.304839998,-0.201619998,0.979460001,0.00318,0.299190015,0.058490001,0.952400029,90,-72.33839417,-14.66645432,-54.24608231,12.04266453,0.170741677,3.141955853,-11.12616062,9.320934296,-3.853788137,-23.86157417,-18.10016632,0.000304854,12.99664497,89.98525238,25.3026104,4.53E-05,40.30496216,-34.99508286,43.00066757,38.33073807,0.556350768,3.420296431,-3.35314393,40.87054062,0.573007703,4.648946762,11.63279343,-4.951611519,-2.180342436,-66.33984375,89.09638977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65364912,0,0,0,0,0,0,14.84402379,-3.759225882,-0.22540433,38.32657596,10.55769692,-0.644886884,12.04553612,0.167063161,-0.812888031,-0.233161497,,,
3.805053711,-19.02510834,-38.32453156,15.42921543,3.862679958,-0.557830989,0.166431099,-66.08842468,3.095509291,3.427487135,17.43474007,3.387229204,-11.16969395,5.825073242,5.810058594,5.810058594,5.810058594,3.609375,-2.148437023,-8.8671875,9.7109375,-0.546874166,-1.4921875,10.078125,0.875000834,0.0078125,9.5078125,-0.632811666,2.4296875,0,0,0,0,0,0,0,0,0,0,0,0,1.693809986,1.761147738,-0.148724839,-0.714076459,-0.554860592,-1.326782584,0.05124718,8.697014809,-10.83323765,6.720591068,3.143092394,-0.595775187,0.965080023,-0.208719999,0.158270001,0.056650002,0.75624001,0.651839972,-0.255739987,-0.620119989,0.741659999,0.997720003,-0.0029,-0.067390002,0.00355,0.999949992,0.00952,0.067359999,-0.00974,0.997680008,0.91283989,-0.053999998,-0.404729873,0.073509999,0.996749997,0.032809999,0.401649892,-0.05969999,0.91384989,0.932560027,0.193379998,-0.304859996,-0.202179998,0.979340017,0.00274,0.299100012,0.059080001,0.952390015,-89.78381348,-72.3297348,-14.65178299,-54.23123169,12.04735184,0.166157991,3.095477581,-11.15010357,9.313418388,-3.864117146,-23.91127396,-18.10290909,0.000250213,12.99955463,90,25.28106117,-0.00020741,40.29910278,-34.9799614,43.03371048,38.32489777,0.558069706,3.42259264,-3.387006998,40.86616135,0.573007703,4.620587349,11.66683769,-4.966972351,-2.122816086,-65.94717407,89.22355652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65498015,0,0,0,0,0,0,14.83917132,-3.765323831,-0.531318485,38.32130328,10.55947356,-0.972238246,12.04938842,0.16460188,-1.186252774,-1.017475436,,,
3.810058594,-19.01179886,-38.31694412,15.43072414,3.869446516,-0.560909092,0.163150072,-66.04186249,3.044350147,3.433230162,17.4322319,3.423505783,-11.19492531,5.830078125,5.815063477,5.815063477,5.815063477,3.59375,-2.132812023,-8.796875,9.6875,-0.484374136,-1.4921875,10.0859375,0.898438334,-0.140625,9.4375,-0.765624166,2.3203125,0,0,0,0,0,0,0,0,0,0,0,0,2.052042484,1.975977421,-0.3632752,-0.85715884,-0.554827332,-1.685884833,0.122793078,8.625422478,-8.755245209,6.362556934,3.717281818,-1.168691158,0.965110004,-0.208759993,0.158050001,0.05686,0.756309986,0.651740015,-0.255589992,-0.620010018,0.741789997,0.99770999,-0.00285,-0.067510001,0.0035,0.999949992,0.00958,0.067479998,-0.00979,0.997669995,0.912549853,-0.053109996,-0.405499876,0.072760001,0.996800005,0.033199999,0.402429879,-0.059799988,0.913489878,0.932439983,0.193800002,-0.304939985,-0.202779993,0.979219973,0.00227,0.29903999,0.059719998,0.952369988,-89.88139343,-72.33082581,-14.62909317,-54.21861267,12.04969501,0.163293198,3.044410944,-11.17463112,9.300415039,-3.871015549,-23.95840836,-18.10952759,3.85E-05,12.99411774,90,25.25587273,8.63E-05,40.28980637,-34.96059036,43.06815338,38.31686783,0.560934603,3.428332329,-3.423741102,40.86003494,0.573007703,4.584881783,11.70080185,-4.986052513,-2.079158783,-65.47303772,89.35863495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65668892,0,0,0,0,0,0,14.83280301,-3.773547663,-0.956174107,38.31528149,10.56186355,-1.278408932,12.05277125,0.161742081,-1.547445543,-2.239535554,,,
3.815063477,-19.00054741,-38.30895996,15.4338789,3.877924919,-0.563594878,0.15961729,-66.00693512,2.99155736,3.437312841,17.43200684,3.454974651,-11.21368504,5.835083008,5.820068359,5.820068359,5.820068359,3.5859375,-2.132812023,-8.78125,9.6953125,-0.507811666,-1.453125,9.84375,0.781250834,-0.0625,9.4765625,-0.796874166,2.3515625,0,0,0,0,0,0,0,0,0,0,0,0,2.339025021,2.047698498,-0.936439216,-0.856943727,-0.626453161,-2.043949604,0.623609066,7.694997787,-6.105382442,5.718337536,3.86151576,-2.601110935,0.965129972,-0.20882,0.157849997,0.057080001,0.756380022,0.651629984,-0.255470008,-0.619899988,0.741930008,0.997699976,-0.00279,-0.067659996,0.00344,0.999949992,0.00963,0.06763,-0.00984,0.997659981,0.91234988,-0.052189995,-0.406069875,0.071970001,0.99684,0.03359,0.403039873,-0.05986999,0.913219869,0.93234998,0.194120005,-0.305040002,-0.203250006,0.97913003,0.00186,0.299030006,0.060260002,0.952340007,-89.89361572,-72.32849884,-14.59624672,-54.20866776,12.05321026,0.15985544,2.991625547,-11.19332123,9.288661957,-3.879628897,-23.99295235,-18.11671257,-3.67E-05,12.99153614,89.75025177,25.23590088,9.31E-05,40.27993393,-34.94589233,43.09589005,38.30883026,0.56379962,3.432350397,-3.45473671,40.85390091,0.573007703,4.556124687,11.7261858,-5.006087303,-2.03195405,-64.98049164,89.47568512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65899816,0,0,0,0,0,0,14.8250983,-3.784078936,-1.482281015,38.30864732,10.56480969,-1.554671828,12.05573574,0.158654442,-1.942630452,-3.865477925,,,
3.820068359,-18.98597145,-38.30097198,15.43463421,3.887249708,-0.567017794,0.15370059,-65.98467255,2.951563597,3.43585372,17.44176674,3.491667509,-11.2432394,5.840087891,5.825073242,5.825073242,5.825073242,3.578125,-2.054687023,-8.703125,9.546875,-0.546874166,-1.4765625,9.9453125,0.765625834,0.0703125,9.3828125,-0.937499166,2.3671875,0,0,0,0,0,0,0,0,0,0,0,0,2.625626802,2.119307995,-0.864528358,-0.785061479,-0.554759979,-2.90334177,0.551377296,7.624647141,-5.962246895,5.503584385,4.792556763,-3.818079948,0.965160012,-0.208859995,0.157629997,0.057289999,0.756460011,0.651520014,-0.255309999,-0.619790018,0.742070019,0.997690022,-0.00268,-0.067819998,0.00335,0.999949992,0.00969,0.067790002,-0.0099,0.997650027,0.912219882,-0.051489998,-0.406439871,0.071340002,0.996879995,0.03382,0.403429896,-0.059849989,0.913049877,0.932150006,0.19461,-0.305310011,-0.203909993,0.978990018,0.00145,0.299180001,0.060899999,0.952250004,90,-72.32608795,-14.56587315,-54.18412018,12.05555344,0.153552875,2.951464653,-11.22194195,9.275657654,-3.888813972,-24.01537895,-18.13533592,0.000386816,12.98849678,89.77399445,25.22284698,1.80E-05,40.26949692,-34.93933487,43.12704468,38.30080032,0.567237496,3.431202173,-3.491473436,40.84689331,0.573007703,4.52718544,11.76559258,-5.025254726,-1.964746833,-64.63587189,89.59257507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.66216947,0,0,0,0,0,0,14.81626232,-3.797137038,-2.057263804,38.30157505,10.56822705,-1.789012767,12.05827648,0.155539125,-2.42647003,-5.702552398,,,
3.825073242,-18.96318436,-38.29287338,15.43460655,3.902381182,-0.570307612,0.150608629,-65.96270752,2.90495944,3.438922882,17.45786858,3.52975893,-11.27161407,5.845092773,5.830078125,5.830078125,5.830078125,3.625,-1.976562142,-8.78125,9.546875,-0.554686666,-1.4140625,9.9296875,0.867188334,-0.0234375,9.265625,-1.039061666,2.234375,0,0,0,0,0,0,0,0,0,0,0,0,2.912163258,2.334198952,-0.864375472,-0.57026732,-0.841252744,-3.475883961,0.622927368,6.980095863,-3.597830296,5.719125748,4.865261555,-5.107318878,0.965210021,-0.208880007,0.157269999,0.057580002,0.756550014,0.65140003,-0.255050004,-0.619679987,0.742259979,0.997680008,-0.00263,-0.068080001,0.0033,0.999949992,0.00975,0.068049997,-0.00995,0.99763,0.912109852,-0.050679997,-0.406809866,0.070629999,0.99691999,0.03418,0.403819889,-0.059909988,0.912869871,0.931930006,0.195089996,-0.305700004,-0.204569995,0.978850007,0.00104,0.299439996,0.06157,0.95213002,-89.82051849,-72.32861328,-14.52596378,-54.1624527,12.0567255,0.150688067,2.904994488,-11.24998093,9.254369736,-3.903715611,-24.03733635,-18.16098785,-0.000166429,12.98277283,90,25.2078495,0.000195571,40.25922394,-34.92967987,43.16015625,38.29277039,0.570102394,3.43464613,-3.529933691,40.83900833,0.573007703,4.498060226,11.8048687,-5.051486969,-1.922095895,-64.17625427,89.70871735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.66648305,0,0,0,0,0,0,14.80651376,-3.812950951,-2.619912725,38.29424763,10.57200408,-1.970164012,12.06032924,0.152603127,-3.019820136,-7.470234667,,,
3.829956055,-18.94704628,-38.28474808,15.43591022,3.919636726,-0.57455802,0.148590803,-65.94975281,2.858094215,3.436248302,17.47987938,3.565683126,-11.29518986,5.849975586,5.835083008,5.835083008,5.835083008,3.578125,-2.031249523,-8.7734375,9.4609375,-0.578124166,-1.40625,9.5859375,0.531250834,0.125,9.1875,-1.171874166,2.328125,0,0,0,0,0,0,0,0,0,0,0,0,2.841491938,2.191150427,-0.864763796,-0.211836472,-0.84115696,-3.690686703,0.407360047,7.41092968,-2.452017546,6.507664204,5.152424335,-7.04116106,0.965250015,-0.208920002,0.157010004,0.057829998,0.756630003,0.651279986,-0.254869998,-0.619570017,0.742410004,0.997659981,-0.00259,-0.068379998,0.00327,0.999949992,0.00983,0.068350002,-0.01003,0.997609973,0.91204989,-0.049859997,-0.407029867,0.069880001,0.996959984,0.034449998,0.404079884,-0.059859987,0.9127599,0.931689978,0.195480004,-0.306169987,-0.205139995,0.978730023,0.00066,0.299789995,0.06219,0.951979995,90,-72.32538605,-14.48178577,-54.13525391,12.05906868,0.148396224,2.857952356,-11.27276516,9.238958359,-3.920942545,-24.05026436,-18.19144821,-0.000398655,12.98553276,89.91466522,25.2044754,-0.000439637,40.24723053,-34.92742538,43.18821716,38.28474045,0.574686289,3.431776285,-3.565525293,40.83200073,0.573007703,4.468745708,11.83842564,-5.074234962,-1.887828588,-63.75725937,89.81565857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.67218952,0,0,0,0,0,0,14.79605144,-3.831721204,-3.151137729,38.28683423,10.57599986,-2.096125257,12.06176746,0.150033552,-3.698588205,-8.954292352,,,
3.834960938,-18.93050003,-38.27795792,15.4359169,3.945839405,-0.579916418,0.144601211,-65.94392395,2.818868637,3.434479952,17.5143795,3.613095284,-11.32599926,5.854980469,5.83996582,5.840087891,5.840087891,3.59375,-2.023437023,-8.90625,9.4609375,-0.632811666,-1.4296875,9.5703125,0.140625834,0.0859375,9.140625,-1.117186666,2.25,0,0,0,0,0,0,0,0,0,0,0,0,2.698295832,2.11950922,-1.079528451,-0.139890492,-0.984321833,-4.550069332,0.550629079,7.98522377,-3.239899397,7.009056568,6.155092716,-9.834041595,0.965279996,-0.208939999,0.156760007,0.05804,0.756699979,0.651180029,-0.254680008,-0.619480014,0.742560029,0.997619987,-0.00252,-0.068839997,0.00321,0.999949992,0.00992,0.068810001,-0.01012,0.997579992,0.912039876,-0.049179997,-0.407139868,0.069250003,0.996999979,0.03469,0.404209882,-0.059829988,0.912709892,0.931349993,0.195999995,-0.306890011,-0.205880001,0.978579998,0.00018,0.30035001,0.063019998,0.95174998,-89.82053375,-72.31062317,-14.44208241,-54.09136581,12.06024075,0.144385517,2.818943501,-11.30314636,9.224219322,-3.947393656,-24.05626106,-18.23761749,1.80E-05,12.99793625,89.91619873,25.21086121,-0.000111788,40.23619461,-34.9265213,43.22617722,38.27817154,0.579843163,3.430054188,-3.6131742,40.8258667,0.573007703,4.439237595,11.88025188,-5.093342304,-1.834083319,-63.39194107,89.9499054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.67945273,0,0,0,0,0,0,14.78500561,-3.85359643,-3.67755887,38.2794753,10.58004314,-2.180723501,12.06240043,0.147979505,-4.414153273,-10.06388665,,,
3.83996582,-18.91013336,-38.27051926,15.43391705,3.969753981,-0.585576177,0.143579081,-65.9265976,2.766536713,3.430220842,17.56021881,3.660673857,-11.35787868,5.859985352,5.844970703,5.845092773,5.844970703,3.5625,-2.054687262,-8.7890625,9.4609375,-0.562499166,-1.4453125,9.5,0.351563334,0.1796875,9.1640625,-0.867186666,2.125,0,0,0,0,0,0,0,0,0,0,0,0,2.340228558,2.119405031,-1.151120186,0.218387753,-0.984283626,-5.195794582,0.192454904,8.701448441,-4.742862701,6.866514683,6.513810158,-11.69626236,0.965330005,-0.208930001,0.156460002,0.05827,0.756780028,0.651059985,-0.25444001,-0.619379997,0.742720008,0.997600019,-0.00251,-0.069260001,0.00321,0.999939978,0.01002,0.069229998,-0.01022,0.997550011,0.911959887,-0.048269995,-0.407429874,0.068400003,0.997039974,0.034979999,0.404539883,-0.059759989,0.91256988,0.930939972,0.196529999,-0.307790011,-0.206650004,0.978420019,-0.00026,0.301090002,0.063850001,0.951460004,-89.79335022,-72.30749512,-14.39771366,-54.04188538,12.05965519,0.143812552,2.766741991,-11.33411598,9.206399918,-3.971479893,-24.0733223,-18.29506493,-0.000316693,13.00532627,89.75035858,25.22514915,-0.000309863,40.22302628,-34.92370987,43.26096725,38.27087402,0.585573018,3.426036358,-3.660825968,40.81885147,0.627761364,4.409533024,11.92469501,-5.114356995,-1.995164156,-62.91463852,90.07209015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.68832264,0,0,0,0,0,0,14.77340225,-3.878677519,-4.21539081,38.27227669,10.58394114,-2.248966439,12.06197824,0.14654112,-5.127097188,-10.79021438,,,
3.844970703,-18.89453125,-38.26424408,15.43285275,3.997656107,-0.588895679,0.14393945,-65.90891266,2.708045483,3.435590744,17.60962486,3.705461979,-11.3891449,5.864990234,5.849975586,5.850097656,5.849975586,3.5,-2.101562262,-8.796875,9.515625,-0.570311666,-1.2890625,9.4375,0.875000834,0.2421875,9.2421875,-0.796874166,2.2421875,0,0,0,0,0,0,0,0,0,0,0,0,2.197509766,2.191129684,-1.509431958,0.576793194,-0.841025352,-6.05518198,-0.236898825,10.27836704,-3.382127762,6.437138557,7.373650551,-12.98546505,0.965369999,-0.208939999,0.156230003,0.058460001,0.756850004,0.650969982,-0.254260004,-0.619289994,0.742860019,0.997560024,-0.00251,-0.069739997,0.00322,0.999939978,0.01008,0.069710001,-0.01028,0.997510016,0.911879897,-0.047249995,-0.407729894,0.06752,0.997089982,0.035459999,0.404869884,-0.059859987,0.912409902,0.930509984,0.197060004,-0.30873999,-0.207379997,0.978259981,-0.00064,0.301899999,0.064630002,0.95115,90,-72.29660797,-14.35166454,-53.98648071,12.06024075,0.143812552,2.708233595,-11.36508846,9.192723274,-3.999074459,-24.09090614,-18.35566521,-0.00020058,13.01962852,90,25.24814606,0.000332175,40.21397018,-34.91183853,43.29338837,38.26430511,0.589011014,3.431776285,-3.705609083,40.81271744,0.627761364,4.372107506,11.96899128,-5.131649971,-1.989194036,-62.29254532,90.17681885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.69873567,0,0,0,0,0,0,14.76114441,-3.907036499,-4.760313803,38.26531174,10.58750002,-2.331302226,12.06020211,0.145761094,-5.820661121,-11.18029244,,,
